Price,Close,Close,Close,High,High,High,Low,Low,Low,Open,Open,Open,Volume,Volume,Volume
Ticker,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY,AAPL,KO,SPY
Date,,,,,,,,,,,,,,,
2010-01-04,6.4403300285339355,17.949806213378906,86.02643585205078,6.455075825369143,18.006450157004352,86.07197874486162,6.391277552762015,17.9057500795457,84.64491212075366,6.422875746236436,17.987568442315997,85.29772061050753,493729600,13870400,118944600
2010-01-05,6.4514641761779785,17.7326717376709,86.25415802001953,6.487877450758736,17.934073104858726,86.29211429241285,6.417458042162542,17.666587533039106,85.66207723509396,6.458084917662765,17.890015767997845,85.9733024530397,601904800,23172400,111579900
2010-01-06,6.348846912384033,17.72636604309082,86.31491088867188,6.477045767122851,17.760980696028042,86.52745217684823,6.342226169002906,17.61622458230902,86.1023696004955,6.45146602403412,17.73265874330573,86.17068396113116,552160000,19264600,116074400
2010-01-07,6.33711051940918,17.682308197021484,86.67925262451172,6.379844011980407,17.73895210073148,86.78552324543443,6.291067458325215,17.543845988196367,85.91258103815686,6.372320439028967,17.726365500248303,86.15548614188228,477131200,13234600,131091100
2010-01-08,6.379240989685059,17.35504150390625,86.96771240234375,6.37984327724476,17.509237932324393,87.0056686826623,6.291368480282735,17.229165839514895,86.2769532728053,6.328683790652659,17.45259400339221,86.45153826311396,447610800,28712400,126402800
2010-01-11,6.322966575622559,17.70749282836914,87.08916473388672,6.409936656739424,17.764136760963325,87.39279180025315,6.2730108613843925,17.244901112329746,86.71721173235223,6.403917799170273,17.35504262590261,87.35484131261488,462229600,28642400,106375700
2010-01-12,6.251041889190674,17.899452209472656,86.27693939208984,6.31273437428661,17.93721443004447,86.69442945184937,6.21192052125898,17.641408168093133,85.94294271123073,6.295279285939875,17.65084842312625,86.51225207652367,594459600,23269800,163333500
2010-01-13,6.339214324951172,17.946653366088867,87.00568389892578,6.347640722941685,18.072529025996147,87.24858907802603,6.142102023836262,17.839659415299458,86.05683463817229,6.255555043166188,17.89315699091379,86.49709629376153,605892000,15157400,161822000
2010-01-14,6.302501678466797,17.978126525878906,87.24097442626953,6.33349838931188,18.015888751330685,87.40038036648855,6.2901634237727,17.86483864908406,86.8538424049863,6.322965791664653,17.949804556680196,86.90697771839264,432894000,12392600,115718800
2010-01-15,6.197174549102783,17.713787078857422,86.26177978515625,6.367805536404338,18.047355576843692,87.17267271940557,6.195368891923551,17.63511508209622,85.92778300665069,6.34764236456958,17.921481102289416,87.08917931609521,594067600,27460800,212283100
2010-01-19,6.471328258514404,17.754697799682617,87.33966064453125,6.475842402292385,17.77672706584369,87.39279596280774,6.236598808953662,17.597353787134818,86.22381316940962,6.2694003816948065,17.691761155015136,86.24659041265555,730007600,14615400,139172700
2010-01-20,6.371717929840088,17.465187072753906,86.45152282714844,6.486674891699071,17.745259249958355,86.87660529250418,6.3046088752892695,17.39910286923279,85.76076382094537,6.467414949835066,17.672881141277177,86.74756322856608,612152800,18810200,216490200
2010-01-21,6.261573791503906,17.109582901000977,84.78916931152344,6.419264624350618,17.49035621938444,86.74000319879727,6.235693511008879,17.052938975966715,84.6828986555098,6.382249860636964,17.480914764919252,86.47432655876317,608154400,27396800,344859600
2010-01-22,5.951009273529053,17.068681716918945,82.8990249633789,6.244421752495472,17.26378798730411,84.81949409368283,5.933254447107368,16.986862145169212,82.80793338964048,6.222754668614511,17.103296396801035,84.40959069883047,881767600,23551400,345942400
2010-01-25,6.111107349395752,17.103288650512695,83.32412719726562,6.16015943254039,17.16308012596638,83.80994324803297,6.024437807372042,16.955386138542288,83.05086399372446,6.0942549496076115,17.147345969429853,83.6581239223822,1065699600,16853200,186937500
2010-01-26,6.197475433349609,17.037199020385742,82.9749526977539,6.431302812541222,17.150486831895996,83.85548742598087,6.096361043026214,16.95223316175305,82.77000384415084,6.197776376209968,17.015170968196394,82.99772414911922,1867110000,15515000,211168800
2010-01-27,6.255857944488525,17.153640747070312,83.36968994140625,6.33711011643965,17.200844422830155,83.55945978696641,6.004575847197516,16.898744259197326,82.23107086804528,6.224861227692589,16.993150410277668,82.8686947692957,1722568400,20414800,271863600
2010-01-28,5.9973530769348145,17.049793243408203,82.41323852539062,6.184234582331421,17.257487242590084,83.68849196798395,5.979598251090309,17.034059085980946,81.91224920400506,6.167081642230315,17.216577472927803,83.64294906367128,1173502400,20905200,316104000
2010-01-29,5.779777526855469,17.071821212768555,81.51750183105469,6.084926817002744,17.288955465159923,83.34688519128763,5.725308063759404,16.961680910926397,81.38845977753911,6.051222013576542,17.13161149084869,82.76998346967588,1245952400,22146800,310677600
2010-02-01,5.86012601852417,17.112733840942383,82.78515625,5.898344957536001,17.169377777192093,82.79274866178443,5.756905029982434,16.993152064366384,81.60099482941663,5.789105111892288,17.15364241678093,82.09439735176416,749876400,14517600,187865000
2010-02-02,5.894132614135742,17.323566436767578,83.78713989257812,5.907975987482095,17.3739164463031,83.94654579134462,5.819500784189587,17.040348083294873,82.6485213659775,5.895637730422833,17.15992860566741,82.93697509915685,698342400,16888600,216327900
2010-02-03,5.995546817779541,17.266931533813477,83.36968994140625,6.024737871610872,17.29525350397967,83.8630926981259,5.850796525367367,17.15993755767892,83.12678477074189,5.873366836685999,17.282665694919242,83.40764043572864,615328000,15899400,172730700
2010-02-04,5.779476642608643,16.813777923583984,80.79641723632812,5.96966773508442,17.207137876502493,82.76243020097428,5.765031383318195,16.80433766885452,80.78123240443043,5.920313902761244,17.166228105275962,82.72447970386307,757652000,21342800,356715700
2010-02-05,5.882094383239746,16.706789016723633,80.9634017944336,5.898345298354097,16.8137830042658,81.13039437753666,5.74336293336589,16.530563272407218,79.38451544342306,5.7969299610829745,16.753992705513287,80.88748923055931,850306800,29285000,493585800
2010-02-08,5.841768741607666,16.56832504272461,80.37892150878906,5.9549208411804475,16.763431282646746,81.47199775656901,5.838157427448201,16.543149424443275,80.31819376361983,5.889015964941626,16.763431282646746,81.02413787509163,478270800,16721200,224166900
2010-02-09,5.904061317443848,16.996299743652344,81.38848114013672,5.9434836157046576,17.301547512790044,82.09442510055803,5.860726361303959,16.794899599229776,80.66735235101393,5.910982599496119,16.89559967144106,81.32016099361063,632886800,31495000,337820500
2010-02-10,5.871864318847656,16.927066802978516,81.22907257080078,5.91640347425465,17.181963299561545,81.67692655071205,5.845984028385006,16.73195939024756,80.54590008411697,5.895036122723821,17.181963299561545,81.25943643591063,370361600,18717600,240511500
2010-02-11,5.978695392608643,17.062381744384766,82.07921600341797,6.0111968229811845,17.096997612398006,82.17030757474785,5.839963934467913,16.763427939335045,80.65214946713127,5.864640849689512,16.867274342935456,81.12278056536529,550345600,26327200,223591600
2010-02-12,6.030155658721924,16.98685073852539,82.01093292236328,6.068073658294349,17.11902026550804,82.0564758297276,5.8832987465475535,16.873562915522815,80.84954245404666,5.961842829839377,16.967969034545316,81.21389729559284,655468800,24640000,304622100
2010-02-16,6.121036052703857,17.251195907592773,83.30135345458984,6.129762991148123,17.251195907592773,83.3848526335719,6.064460017924921,16.971123782201776,81.84392271632771,6.077099212337501,17.153642196318838,82.63336581404845,543737600,19339400,159317500
2010-02-17,6.095459461212158,17.41168785095215,83.69609069824219,6.148423804805962,17.480918395586674,83.80995375893144,6.044600512554113,17.232314584129576,83.30136619336153,6.144812489981041,17.24804994469328,83.70367732198986,436396800,17064600,168845100
2010-02-18,6.106894016265869,17.59420394897461,84.18950653076172,6.13578413084111,17.597350300408745,84.36409156517112,6.046405702998772,17.3550416254828,83.5291053090803,6.067771843810248,17.3550416254828,83.55946918274209,422825200,17264600,193708600
2010-02-19,6.068974018096924,17.53441619873047,84.36405944824219,6.115017459806887,17.59106013623415,84.69046372670029,6.052121624225978,17.36448438621942,83.77197861553088,6.074692332704159,17.55959061515461,83.9693408235395,415469600,18944800,222684900
2010-02-22,6.031358242034912,17.427419662475586,84.37925720214844,6.093953147993815,17.578469740103063,84.69806911609538,5.99434347772833,17.392803794603584,84.12875964491207,6.089138464299167,17.559588030234888,84.67529766385853,390563600,13487600,132346900
2010-02-23,5.930243015289307,17.254344940185547,83.3544692993164,6.058742778436252,17.49665366239186,84.4095887240181,5.889616942637176,17.241757131114177,83.13433567808397,6.018718189591782,17.436863369962186,84.15150462476784,575094800,14835600,207497000
2010-02-24,6.038581848144531,17.358184814453125,84.12113189697266,6.062054588549697,17.364478716614038,84.25776634431867,5.953717163709801,17.210281114769447,83.39241677489827,5.96545393570527,17.30783479760493,83.60495796158918,460566400,14470600,176350700
2010-02-25,6.078904628753662,16.716224670410156,84.00727844238281,6.10478490208985,16.860982049291596,84.06800615728756,5.925126497132859,16.555734333518153,82.69407490762133,5.93987229033037,16.722518573877988,82.92179515154362,665126000,63648600,259634700
2010-02-26,6.157751560211182,16.590349197387695,84.06044006347656,6.174303015148983,16.706783403391054,84.34889390392891,6.078906542567606,16.43615157286492,83.58222218933281,6.090341969061385,16.706783403391054,84.08321151586692,507460800,63095400,173589300
2010-03-01,6.289261817932129,16.763429641723633,84.93340301513672,6.304609101247995,16.794897961055405,85.01690222169552,6.18273004722626,16.612379548140133,84.38686485995798,6.191757931846104,16.747695482057743,84.40963631787095,550093600,39449800,147709700
2010-03-02,6.285048961639404,16.772869110107422,85.16869354248047,6.344634048053501,16.895597230355623,85.578597051733,6.251644701876662,16.72566663332547,85.01688000186043,6.317549589125614,16.79804472474263,85.29774142245438,566546400,24506200,160992400
2010-03-03,6.299493312835693,16.971126556396484,85.24459075927734,6.315744230035706,17.03091685346997,85.75317239925188,6.257663855362972,16.735110519955338,85.03204373282827,6.287757342888229,16.772872749662824,85.38881185951062,372052800,26574200,150785000
2010-03-04,6.34102201461792,17.141054153442383,85.50267791748047,6.347341815136955,17.32042620076141,85.62413336546597,6.2784271005699805,17.093850477647123,85.03963915683619,6.297988789683704,17.213432242672926,85.35845102082634,366041200,28983200,135770400
2010-03-05,6.588993072509766,17.21343421936035,86.72478485107422,6.611563384617907,17.29210622109377,86.79309918841294,6.45898857299002,17.106440248985322,85.85184275120326,6.468317801402433,17.210286667044908,86.056797345847,899620400,24238600,176118800
2010-03-08,6.592906475067139,17.13791275024414,86.74003601074219,6.623300503022702,17.26693481654391,86.92980593845489,6.567928615803125,17.093856610596383,86.58822238509946,6.620893361581227,17.219732324252643,86.73244938338307,429889600,18915600,114631200
2010-03-09,6.7114739418029785,17.049793243408203,86.88421630859375,6.77105901880703,17.178815255014534,87.28652741249071,6.557093876211315,16.97741515889141,86.43636229974707,6.569733074092045,17.100143267438984,86.48190520469677,920259200,23070000,154556700
2010-03-10,6.7662434577941895,17.05609130859375,87.27135467529297,6.785503798800632,17.10958769698878,87.50666742294247,6.716890441136493,17.00574127227626,86.8462720882317,6.735849437521882,17.074971821938085,86.92217886573323,596218000,21574800,186088800
2010-03-11,6.786105632781982,17.005329132080078,87.63568115234375,6.786105632781982,17.06243667910486,87.65845839040453,6.720502097923959,16.814971448840566,86.80069528751642,6.738257726756623,17.06243667910486,87.06637181841865,405700400,29130600,160791100
2010-03-12,6.819209098815918,16.92601203918457,87.64328002929688,6.85321443555439,17.05926337629687,88.03041202648738,6.793629358308343,16.897458267679404,87.40037492722556,6.84238049293303,17.033881708174697,88.01522719999355,416323600,22334400,162074800
2010-03-15,6.736152172088623,17.02118492126465,87.6660385131836,6.786106685897265,17.081464542290195,87.72676622754928,6.628115676983293,16.932350330486322,86.99045861697765,6.7824961745838594,17.046565368441286,87.49145357352423,493502800,23874000,146816800
2010-03-16,6.754508018493652,17.037052154541016,88.36442565917969,6.770457588790943,17.09098637482685,88.44791905564948,6.696126708957758,16.995807555916098,87.66606828940085,6.746382962806636,17.06877802408982,87.90897343805398,446908000,22287800,168673000
2010-03-17,6.7445783615112305,17.081464767456055,88.88819885253906,6.814696052147186,17.12905477065263,89.1766527383505,6.718999017174125,17.00532100439435,88.37202461569986,6.768051105431147,17.07511935301224,88.63011462977765,450956800,26074400,177468100
2010-03-18,6.760526657104492,17.116371154785156,88.84262084960938,6.771059255407664,17.144924926683153,89.01720580397495,6.699135519066172,17.049746090444692,88.4858527368005,6.7439743980178415,17.10050821712284,88.89575615632681,342109600,23496200,196509100
2010-03-19,6.688302040100098,17.37017822265625,88.39292907714844,6.77828194707869,17.468530352397494,89.39903960727082,6.657606269899051,17.005324679992448,88.0499332825745,6.764739920050717,17.37017822265625,88.39292907714844,559445600,43610800,226641100
2010-03-22,6.7635369300842285,17.303552627563477,88.86548614501953,6.801154390473503,17.401903543945952,89.02555432674792,6.625106411597116,17.259135928517935,87.83651046557853,6.634736584315758,17.287689693656393,87.88986458776692,456419600,18127400,184477800
2010-03-23,6.872172832489014,17.544675827026367,89.49048614501953,6.884812431108806,17.557366660758625,89.56670547713547,6.743973600102344,17.262311432938482,88.70541016025464,6.790317991455937,17.357490265401378,88.99505176352244,602431200,19081200,182941600
2010-03-24,6.902570724487305,17.328933715820312,89.05604553222656,6.927548588213698,17.563709261161108,89.5057495875296,6.846596137873218,17.325761613028174,88.09567124526892,6.850508798121064,17.51929256048525,89.15513592187088,597780400,17052600,196072600
2010-03-25,6.820713996887207,17.386035919189453,88.91124725341797,6.950718908748306,17.5065963628311,90.06979672266989,6.808676281829943,17.33844713030793,88.80453897921706,6.949213792573256,17.42093509052761,89.65820517282432,542284400,16638800,223396300
2010-03-26,6.948613166809082,17.338451385498047,88.85787963867188,6.980210965531149,17.439975612344714,89.49812918676656,6.8778927915812345,17.290861374673064,88.50726596016804,6.889930507429167,17.382868083460433,89.07891983460854,640875200,16276800,205808500
2010-03-29,6.9934492111206055,17.376523971557617,89.421875,7.037987940643745,17.436803607562325,89.58193732467333,6.970277821570767,17.344796891872765,88.94168802598,7.011807123181158,17.386041490330904,89.30754310661571,540744400,13853600,134513500
2010-03-30,7.097574710845947,17.408248901367188,89.48287963867188,7.146627995812646,17.4653564314532,89.81062806331013,7.049424656262791,17.325760919167543,89.10940076902101,7.120145023819747,17.41776762989104,89.52861008368447,527310000,13631600,145772500
2010-03-31,7.071995258331299,17.44949722290039,89.17801666259766,7.120446659551521,17.541503953266442,89.57436084464784,7.055745146620758,17.29086542996493,88.88075707226885,7.086741861041226,17.382872160330987,89.13990407300075,430659600,22922000,161078700
2010-04-01,7.101187229156494,17.544675827026367,89.78779602050781,7.18424506282238,17.585920431523945,90.13078611517588,7.004286021420018,17.49074159906105,89.25424876582181,7.1445222052698485,17.563712077624754,89.78779602050781,603145200,14346000,161215200
2010-04-05,7.1770219802856445,17.40507698059082,90.51947784423828,7.177623866009455,17.62716168766125,90.58044983173065,7.065073646414248,17.338451931548978,89.87922254668011,7.0713938483071255,17.62716168766125,90.13075162126236,684507600,19191800,105847600
2010-04-06,7.208620548248291,17.22423553466797,90.7328872680664,7.229685744906048,17.39873021588484,90.89294962619236,7.132182668821935,17.202027186709323,90.1612334968325,7.168295008510763,17.39873021588484,90.2603180570544,447017200,17604200,110384200
2010-04-07,7.240518093109131,17.075119018554688,90.2146224975586,7.28024173837598,17.22740533143115,90.97682782057605,7.18213599459342,16.99263105292895,89.79540724383295,7.208919501496583,17.22740533143115,90.54999470053912,628502000,24060800,184576300
2010-04-08,7.220959663391113,17.056093215942383,90.527099609375,7.268808378547662,17.06243863414605,90.67954412258369,7.163480775548215,16.954568945213214,89.63532101396757,7.2357054635241695,17.06243863414605,89.9020916431283,572989200,19466800,158704000
2010-04-09,7.276330947875977,17.31941795349121,91.12162017822266,7.2793411801775445,17.325763369983278,91.15972694334974,7.236306751334545,17.08464238434251,90.54996636484651,7.2654978080848815,17.10367863381871,90.71764659869967,334182800,20640600,133006500
2010-04-12,7.291378974914551,17.37334442138672,91.26644134521484,7.3148517181560635,17.405071489681482,91.50272889165721,7.27693371532847,17.29402856604567,91.12924418814511,7.288670086949226,17.33844646165834,91.23595244195894,333026400,16930400,110279000
2010-04-13,7.29558801651001,17.455841064453125,91.33504486083984,7.306723300778988,17.47487731358258,91.49510724511725,7.2558643745046405,17.338453887149193,90.70241318834067,7.278435484019475,17.34797140658171,91.17498247656243,306210800,15055000,125043600
2010-04-14,7.393698215484619,17.433629989624023,92.37166595458984,7.397309530900143,17.468529169112212,92.37166595458984,7.3449470645470125,17.33845117936984,91.52561757169325,7.38135995627457,17.459010440901828,91.67043263031772,404076400,13865200,161609000
2010-04-15,7.490898609161377,17.2147216796875,92.44786071777344,7.49420857887349,17.376526786632546,92.66127722329075,7.388279101471091,17.17347828481209,92.18870795024267,7.396404157008643,17.373353473017797,92.21919685319709,376784800,20351000,144615300
2010-04-16,7.445157051086426,17.43997573852539,90.9768295288086,7.5577072859158285,17.493909954937294,92.44788606246027,7.359390332798962,17.186163959308114,90.51188380782466,7.480366165316401,17.20520020582869,92.12013753480217,750545600,35075600,366786700
